id	FRE	MRE	rMA
3A_100	0.00932993614168422	0.000141939604698201	0.0149853744388921
3A_101	0.00885945467111128	0.000169292719203841	0.0187504104263052
3A_102	0.00492537809999732	0.00144343739509903	0.226641421188979
3A_103	0.00979593411086831	0.000416138237159163	0.0407496366043218
3A_104	0.00633646049670596	0.000433420017336801	0.0640218119710913
3A_105	0.0145905607434354	0.000454545454545455	0.0302121798652679
3A_107	0.00711625735916857	6.69E-05	0.0093151097044355
3A_108	0.0106575842907207	6.99E-05	0.00651487842188045
3A_109	0.00828230138651955	7.84E-05	0.00937242526055312
3A_11	0.000942587191018148	1.33E-05	0.0139078878063168
3A_111	0.0072584374874095	0.000142745912276148	0.0192869038054389
3A_112	0.0057357314570359	0	0
3A_113	0.00640831924757618	0.000255199693760368	0.0382980368191435
3A_114	0.00849261670914031	0	0
3A_115	0.00721802660102211	0.000104712041884817	0.0142995738331102
3A_116	0.00778511839855262	0	0
3A_117	0.00862252735046349	0.000394418971552532	0.0437419673431467
3A_118	0.0110367768581552	8.14E-05	0.0073224362510133
3A_119	0.00448019799525989	0.000324971564988064	0.0676295728826049
3A_12	0.0060881674139355	9.76E-05	0.0157810382238329
3A_120	0.00943111642442522	0.00047256001512192	0.0477156153077562
3A_121	0.00517252834173007	0	0
3A_122	0.0119236534774821	0.00333841160495463	0.218739180243465
3A_124	0.00804854786580376	0.000106145844390192	0.0130165335648968
3A_125	0.00573801747423645	8.57E-05	0.0147139611995384
3A_126	0.00308521664335506	0.000142409569923099	0.0441220762606398
3A_127	0.00226126642881756	0	0
3A_128	0.00275351818933136	0	0
3A_129	0.00216540798030663	0	0
3A_13	0.00919020431629696	0.00165057459852565	0.152256088929996
3A_130	0.00169054945529764	6.60283922086497E-05	0.0375892205986694
3A_131	0.00352702384566932	0.000157593123209169	0.0427705578463796
3A_132	0.00399062359501426	0.000274135876042908	0.064279328741359
3A_133	0.00424829423830672	0.000569558894813379	0.11821840124141
3A_134	0.0040403086053914	0	0
3A_135	0.00440260107918182	0.000197688564476886	0.0429730690434656
3A_136	0.00893802242162202	0.00049190733100603	0.0521644745941972
3A_137	0.0101716464808819	0	0
3A_138	0.00226905657310725	0.0155210355987055	0.872453916978439
3A_139	0.00659039797957001	0	0
3A_14	0.00774807316481353	0.000355843745057726	0.0439100929853165
3A_140	0.00572961287971796	0	0
3A_141	0.00499148605352834	0.000190761684153154	0.0368106068658346
3A_142	0.00382967131772818	0.000376840867638414	0.0895851125664984
3A_143	0.00319619627715151	0.000428678598220984	0.118260247031819
3A_144	0.00669578538907537	0.00194271758436945	0.224890538365439
3A_145	0.00390967216983701	5.88E-05	0.0148213380929156
3A_146	0.00323732360058966	2.25E-05	0.00690737589534219
3A_147	0.00307851523289163	0	0
3A_148	0.00354045238540899	2.30E-05	0.00646745905402371
3A_149	0.00437031091699953	0.000144717800289436	0.0320524650785235
3A_15	0.00966000056612324	6.67E-05	0.0068607093212119
3A_150	0.00455930219090134	3.26E-05	0.0071005682784738
3A_151	0.0034573866131939	0.00026848409748038	0.0720594240458205
3A_152	0.0047358134255674	0.000661813368630046	0.122611917026481
3A_154	0.00324624864026872	0	0
3A_155	0.00231512910918781	0.00149006622516556	0.391587315298433
3A_156	0.00246300292340839	0	0
3A_157	0.00249910898003735	0	0
3A_158	0.00398587285263925	1.49E-05	0.00371953714379514
3A_159	0.00479024705043039	0.000354699771978718	0.0689413873888459
3A_16	0.0107321732671073	0.000113263110205006	0.0104433889301073
3A_160	0.0029614230932619	7.30E-05	0.0240549435823704
3A_161	0.00295212651133881	0	0
3A_162	0.0054979726749124	0	0
3A_163	0.00600551307408489	0	0
3A_164	0.00627864450087722	5.19E-05	0.00820164948857684
3A_165	0.00608921818002526	5.60E-05	0.00910627975625661
3A_166	0.0094298978948982	6.09E-05	0.0064130015690325
3A_167	0.00839099141998897	0.000145796209298558	0.0170785798628009
3A_168	0.00742325203448252	0.000152990264255911	0.0201934228372536
3A_169	0.00757496198239133	0.00022189349112426	0.0284593567083537
3A_17	0.0114574223523104	0.000414187815347541	0.0348889333037502
3A_170	0.00587804283043709	0.000245786516853933	0.0401360820027848
3A_171	0.00711374138697225	0.000464396284829721	0.0612810567638176
3A_172	0.00773985158580642	0.000219138056975895	0.0275334014506002
3A_173	0.0071671228659643	8.95E-05	0.0123315817266723
3A_174	0.00420628271292278	0.000137788494660696	0.0317187467876119
3A_175	0.00633561330799801	8.65E-05	0.0134652873514603
3A_176	0.0071186389714039	6.88E-05	0.00957870636168835
3A_177	0.00885425902230421	8.87E-05	0.00992186539126729
3A_178	0.0051149811037376	5.65E-05	0.0109174423186174
3A_179	0.0062795337013447	7.72946859903382E-05	0.0121593161370119
3A_18	0.0105903995232555	0	0
3A_180	0.00577073673431384	0.000541092394078612	0.0857267177345818
3A_181	0.00777517007761011	0.000267648042823687	0.0332778932478522
3A_182	0.0052112849299598	0	0
3A_183	0.00722422712211224	9.62E-05	0.0131428823399372
3A_184	0.0062182303390825	0.000389787565776652	0.0589870625940685
3A_185	0.00562326635793181	0.000119678577534621	0.0208392347270349
3A_186	0.00665157611540854	0.00192612137203166	0.2245499301942
3A_187	0.0095829220010384	0.000304105423213381	0.0307580236368561
3A_188	0.00763538765232106	9.57E-05	0.0123817006393197
3A_189	0.0069580788508912	0.000104790419161677	0.0148368057166223
3A_19	0.0058902981498455	0.00010605578534309	0.0176867120402483
3A_190	0.00651362811063236	0.000244379276637341	0.0361614397015438
3A_191	0.00555371277511983	0.000345290619604834	0.0585337211220491
3A_192	0.00946007674488292	0.0013871635610766	0.127881702806426
3A_193	0.0056492860678764	9.46E-05	0.0164632901101324
3A_194	0.00675068803501761	0.000129123136518371	0.0187684128675792
3A_195	0.00927267193974766	0.000209609803289262	0.0221054181862064
3A_196	0.00681815588090128	9.11E-05	0.0131855454526591
3A_197	0.00504653929801944	9.07E-05	0.0176559608258318
3A_198	0.00655682914289514	0.000619798122897113	0.0863634267104009
3A_199	0.00595267628655721	0.000528515037904438	0.0815459707090715
3A_20	0.00978305135416584	0	0
3A_200	0.00675126484065128	0.000153137552861905	0.0221796969721494
3A_202	0.00902468708241557	0.000274151436031332	0.0294823310983919
3A_203	0.00764673767947431	0	0
3A_204	0.00844486813100301	0.000149142431021626	0.0173542294305128
3A_205	0.00822969538785275	0.00286204922724671	0.258034180064923
3A_206	0.00637961341830638	0	0
3A_207	0.00827309327481235	0.000344827586206897	0.0400128513324632
3A_208	0.00373447335655591	0	0
3A_209	0.00346283976337889	0	0
3A_21	0.0167167388034413	0.000564642453826819	0.0326734562140017
3A_210	0.00386435814257312	0.00113667117726658	0.227287445157993
3A_211	0.00374889539396633	0.000241286863270777	0.0604701358774148
3A_212	0.00237664732886714	0	0
3A_213	0.0053676882921581	0.000585838003056546	0.0984018502660237
3A_214	0.00436357803699664	0.000345694531741043	0.0734072039142356
3A_215	0.00416517222236351	2.94E-05	0.00700263986797433
